x,y
-0.294,0
-0.293,0
-0.292,0.40201
-0.291,0.80402
-0.29,1.20603
-0.289,0.40201
-0.288,0
-0.287,-0.40201
-0.286,-0.80402
-0.285,-0.80402
-0.284,-0.80402
-0.283,-0.40201
-0.282,0
-0.281,0.80402
-0.28,0.80402
-0.279,0.80402
-0.278,0
-0.277,0.80402
-0.276,0.80402
-0.275,1.20603
-0.274,1.20603
-0.273,0.80402
-0.272,0.40201
-0.271,1.20603
-0.27,1.20603
-0.269,0.80402
-0.268,0.40201
-0.267,0.40201
-0.266,-0.80402
-0.265,-1.20603
-0.264,-1.60804
-0.263,-1.20603
-0.262,-0.80402
-0.261,0.40201
-0.26,0.40201
-0.259,0.80402
-0.258,1.20603
-0.257,0.80402
-0.256,0.40201
-0.255,0.40201
-0.254,0
-0.253,-0.40201
-0.252,-1.20603
-0.251,0
-0.25,0
-0.249,0.80402
-0.248,0
-0.247,-0.40201
-0.246,-0.40201
-0.245,-0.40201
-0.244,-0.40201
-0.243,-0.40201
-0.242,0
-0.241,0.80402
-0.24,1.60804
-0.239,1.60804
-0.238,1.20603
-0.237,0.80402
-0.236,1.20603
-0.235,0.80402
-0.234,0.40201
-0.233,0
-0.232,0.80402
-0.231,0.80402
-0.23,0.40201
-0.229,0
-0.228,0
-0.227,0
-0.226,0
-0.225,-0.40201
-0.224,-0.80402
-0.223,-0.40201
-0.222,-0.40201
-0.221,0.80402
-0.22,0.80402
-0.219,0.80402
-0.218,0.80402
-0.217,0.40201
-0.216,0
-0.215,0.40201
-0.214,0.40201
-0.213,0.40201
-0.212,0
-0.211,0
-0.21,0
-0.209,0
-0.208,0.40201
-0.207,0
-0.206,0
-0.205,0
-0.204,0
-0.203,-0.80402
-0.202,-1.20603
-0.201,-0.80402
-0.2,-0.40201
-0.199,0
-0.198,0.40201
-0.197,0.40201
-0.196,0.40201
-0.195,0
-0.194,-0.80402
-0.193,-2.01005
-0.192,-1.20603
-0.191,-0.40201
-0.19,0.80402
-0.189,0.80402
-0.188,0.40201
-0.187,0.40201
-0.186,0
-0.185,0
-0.184,-0.80402
-0.183,-0.80402
-0.182,-0.40201
-0.181,0.40201
-0.18,0.40201
-0.179,1.20603
-0.178,1.20603
-0.177,1.60804
-0.176,1.60804
-0.175,2.01005
-0.174,1.20603
-0.173,0.40201
-0.172,0.80402
-0.171,0.80402
-0.17,0.40201
-0.169,0.40201
-0.168,0.40201
-0.167,0
-0.166,0.40201
-0.165,-0.40201
-0.164,-1.20603
-0.163,-1.20603
-0.162,-0.80402
-0.161,0
-0.16,0
-0.159,0.40201
-0.158,1.20603
-0.157,0.40201
-0.156,0.80402
-0.155,0.80402
-0.154,0
-0.153,0
-0.152,0
-0.151,0
-0.15,-0.40201
-0.149,-0.40201
-0.148,-0.40201
-0.147,-0.40201
-0.146,-0.40201
-0.145,-0.80402
-0.144,-0.80402
-0.143,-1.20603
-0.142,-0.80402
-0.141,0.40201
-0.14,0.40201
-0.139,0.40201
-0.138,0.80402
-0.137,1.20603
-0.136,2.01005
-0.135,2.41206
-0.134,1.60804
-0.133,1.20603
-0.132,0
-0.131,0.80402
-0.13,0.40201
-0.129,0.80402
-0.128,0.40201
-0.127,0
-0.126,0.40201
-0.125,0
-0.124,-0.80402
-0.123,-1.20603
-0.122,-0.80402
-0.121,0.80402
-0.12,0.80402
-0.119,0
-0.118,0.80402
-0.117,0.80402
-0.116,1.20603
-0.115,0.40201
-0.114,0
-0.113,-0.80402
-0.112,-0.80402
-0.111,0
-0.11,0.40201
-0.109,0.40201
-0.108,0.80402
-0.107,0.80402
-0.106,-0.40201
-0.105,-0.80402
-0.104,-1.20603
-0.103,-0.80402
-0.102,-0.40201
-0.101,0.80402
-0.1,0.80402
-0.099,1.20603
-0.098,1.20603
-0.097,0.40201
-0.096,1.20603
-0.095,0.80402
-0.094,0
-0.093,0
-0.092,0
-0.091,0
-0.09,0
-0.089,0.40201
-0.088,0
-0.087,-0.40201
-0.086,-0.40201
-0.085,-0.40201
-0.084,-1.20603
-0.083,-0.80402
-0.082,-1.20603
-0.081,-0.40201
-0.08,0.80402
-0.079,0
-0.078,0.80402
-0.077,0.80402
-0.076,1.20603
-0.075,1.20603
-0.074,-0.40201
-0.073,-0.80402
-0.072,-0.40201
-0.071,0.40201
-0.07,1.20603
-0.069,0.40201
-0.068,0.40201
-0.067,0.80402
-0.066,0.80402
-0.065,0.80402
-0.064,0.40201
-0.063,-0.80402
-0.062,-1.20603
-0.061,-0.40201
-0.06,-0.40201
-0.059,0.40201
-0.058,0.40201
-0.057,0.40201
-0.056,0.80402
-0.055,0.80402
-0.054,0.80402
-0.053,-0.40201
-0.052,-0.40201
-0.051,0.40201
-0.05,0.80402
-0.049,1.60804
-0.048,1.20603
-0.047,1.60804
-0.046,1.20603
-0.045,0.40201
-0.044,-0.80402
-0.043,-1.20603
-0.042,-1.60804
-0.041,-0.40201
-0.04,0
-0.039,0
-0.038,0
-0.037,-0.40201
-0.036,0
-0.035,-0.40201
-0.034,-0.80402
-0.033,-0.80402
-0.032,0
-0.031,1.20603
-0.03,0.40201
-0.029,1.20603
-0.028,2.01005
-0.027,2.41206
-0.026,2.01005
-0.025,2.01005
-0.024,1.20603
-0.023,0.40201
-0.022,0
-0.021,0.80402
-0.02,0.40201
-0.019,0.40201
-0.018,0
-0.017,0.40201
-0.016,0
-0.015,-0.40201
-0.014,-0.80402
-0.013,0
-0.012,0.80402
-0.011,0.80402
-0.01,0
-0.009,-1.20603
-0.008,-0.80402
-0.007,-1.20603
-0.006,-1.20603
-0.005,-2.41206
-0.004,-4.020101
-0.003,-4.422111
-0.002,-4.422111
-0.001,-1.60804
0,0.80402
0.001,2.41206
0.002,3.21608
0.003,2.81407
0.004,3.21608
0.005,1.60804
0.006,0
0.007,-0.80402
0.008,-0.40201
0.009,1.20603
0.01,2.01005
0.011,2.01005
0.012,2.41206
0.013,1.20603
0.014,0.80402
0.015,0
0.016,-0.40201
0.017,-0.80402
0.018,-0.80402
0.019,0
0.02,0
0.021,0.40201
0.022,0
0.023,0.40201
0.024,1.20603
0.025,1.20603
0.026,0.40201
0.027,-0.40201
0.028,-0.80402
0.029,0
0.03,0.80402
0.031,0.80402
0.032,0.40201
0.033,0.80402
0.034,0
0.035,0
0.036,-1.20603
0.037,-1.60804
0.038,-1.60804
0.039,-0.40201
0.04,-0.40201
0.041,-0.80402
0.042,-0.40201
0.043,0.80402
0.044,1.60804
0.045,2.41206
0.046,1.60804
0.047,0.80402
0.048,0
0.049,-0.40201
0.05,-0.80402
0.051,0
0.052,0
0.053,0
0.054,-0.40201
0.055,-0.80402
0.056,-0.80402
0.057,-0.40201
0.058,-0.80402
0.059,0
0.06,0
0.061,0.40201
0.062,1.20603
0.063,0.80402
0.064,1.20603
0.065,1.60804
0.066,2.01005
0.067,1.60804
0.068,0.40201
0.069,0.40201
0.07,0.80402
0.071,0
0.072,0.80402
0.073,0.40201
0.074,-0.40201
0.075,-0.40201
0.076,-1.60804
0.077,-1.60804
0.078,-1.20603
0.079,-0.40201
0.08,0
0.081,0.80402
0.082,0
0.083,0.40201
0.084,0
0.085,0
0.086,-0.40201
0.087,-0.80402
0.088,-1.20603
0.089,0
0.09,0.80402
0.091,0.80402
0.092,0.80402
0.093,0.80402
0.094,0.40201
0.095,0.40201
0.096,0.80402
0.097,1.20603
0.098,2.01005
0.099,1.60804
0.1,2.01005
0.101,2.01005
0.102,1.60804
0.103,1.20603
0.104,0
0.105,-0.80402
0.106,-0.80402
0.107,-0.80402
0.108,0
0.109,1.20603
0.11,1.60804
0.111,1.60804
0.112,2.01005
0.113,1.60804
0.114,0.80402
0.115,-0.80402
0.116,-1.20603
0.117,-2.01005
0.118,-2.01005
0.119,-1.60804
0.12,-1.60804
0.121,-0.80402
0.122,0.80402
0.123,0.40201
0.124,0.40201
0.125,1.20603
0.126,1.60804
0.127,0.40201
0.128,-0.40201
0.129,0
0.13,0
0.131,0.80402
0.132,0.40201
0.133,0
0.134,-0.40201
0.135,-0.80402
0.136,-2.01005
0.137,-2.01005
0.138,-2.01005
0.139,-2.41206
0.14,-2.01005
0.141,-0.40201
0.142,0.80402
0.143,1.60804
0.144,3.21608
0.145,2.81407
0.146,2.01005
0.147,1.60804
0.148,0.80402
0.149,0.40201
0.15,0.40201
0.151,1.20603
0.152,0.40201
0.153,0
0.154,0.40201
0.155,-0.40201
0.156,0
0.157,0.40201
0.158,1.60804
0.159,2.41206
0.16,4.020101
0.161,4.824121
0.162,2.81407
0.163,1.60804
0.164,0.80402
0.165,1.60804
0.166,0
0.167,-1.20603
0.168,-2.41206
0.169,-2.01005
0.17,-1.20603
0.171,-0.40201
0.172,0.80402
0.173,1.20603
0.174,1.20603
0.175,1.60804
0.176,0
0.177,-1.20603
0.178,-1.60804
0.179,-0.80402
0.18,0.40201
0.181,1.60804
0.182,2.41206
0.183,2.01005
0.184,1.20603
0.185,1.60804
0.186,0.80402
0.187,-0.80402
0.188,-1.60804
0.189,-1.60804
0.19,-0.80402
0.191,-0.40201
0.192,0
0.193,0.40201
0.194,0.40201
0.195,0
0.196,0
0.197,0
0.198,0
0.199,-0.40201
0.2,-0.40201
0.201,-0.40201
0.202,0
0.203,0.80402
0.204,1.60804
0.205,3.21608
0.206,3.61809
0.207,2.41206
0.208,2.01005
0.209,2.81407
0.21,3.21608
0.211,2.81407
0.212,2.01005
0.213,1.20603
0.214,-0.40201
0.215,-1.60804
0.216,-1.60804
0.217,-1.60804
0.218,-0.80402
0.219,-0.80402
0.22,0.40201
0.221,1.20603
0.222,2.01005
0.223,2.81407
0.224,2.01005
0.225,2.01005
0.226,0.80402
0.227,0
0.228,-1.20603
0.229,-0.80402
0.23,-0.80402
0.231,-0.40201
0.232,0.40201
0.233,0.80402
0.234,0.80402
0.235,1.60804
0.236,1.20603
0.237,-0.80402
0.238,-0.40201
0.239,-0.80402
0.24,-1.20603
0.241,-2.41206
0.242,-2.41206
0.243,-2.41206
0.244,-2.01005
0.245,-0.80402
0.246,0
0.247,-0.80402
0.248,-1.20603
0.249,-1.20603
0.25,-0.80402
0.251,-0.80402
0.252,-1.60804
0.253,-1.20603
0.254,-0.80402
0.255,-0.80402
0.256,0.80402
0.257,2.41206
0.258,4.422111
0.259,3.61809
0.26,2.81407
0.261,2.01005
0.262,2.01005
0.263,2.81407
0.264,2.81407
0.265,2.41206
0.266,1.20603
0.267,-0.40201
0.268,-1.60804
0.269,-2.41206
0.27,-2.01005
0.271,-1.20603
0.272,-1.20603
0.273,-0.80402
0.274,-1.20603
0.275,-1.60804
0.276,-2.41206
0.277,-2.41206
0.278,-1.20603
0.279,0
0.28,0
0.281,0
0.282,-0.80402
0.283,-0.40201
0.284,1.20603
0.285,1.20603
0.286,1.60804
0.287,0.40201
0.288,0
0.289,-1.60804
0.29,-2.41206
0.291,-1.60804
0.292,0.40201
0.293,2.81407
0.294,3.61809
0.295,3.61809
0.296,3.61809
0.297,1.60804
0.298,0
0.299,-0.40201
0.3,-0.80402
0.301,-0.40201
0.302,-0.80402
0.303,-0.40201
0.304,-0.40201
0.305,0
0.306,1.20603
0.307,0
0.308,-1.60804
0.309,-1.20603
0.31,0
0.311,0.40201
0.312,0.40201
0.313,1.20603
0.314,1.20603
0.315,0.80402
0.316,1.20603
0.317,1.60804
0.318,-0.40201
0.319,-1.20603
0.32,-3.21608
0.321,-2.41206
0.322,-1.60804
0.323,-1.60804
0.324,-0.40201
0.325,2.01005
0.326,4.020101
0.327,3.61809
0.328,3.21608
0.329,3.61809
0.33,2.81407
0.331,1.20603
0.332,-1.20603
0.333,-1.20603
0.334,-2.01005
0.335,-4.422111
0.336,-4.020101
0.337,-2.41206
0.338,-0.80402
0.339,0.40201
0.34,2.01005
0.341,1.60804
0.342,0.80402
0.343,0
0.344,1.20603
0.345,2.81407
0.346,3.61809
0.347,2.01005
0.348,1.60804
0.349,2.01005
0.35,2.41206
0.351,2.81407
0.352,2.81407
0.353,1.60804
0.354,0
0.355,-0.80402
0.356,-2.01005
0.357,-2.01005
0.358,-1.60804
0.359,-0.80402
0.36,0
0.361,0
0.362,0.80402
0.363,1.20603
0.364,0.80402
0.365,0.80402
0.366,1.20603
0.367,0.40201
0.368,-1.20603
0.369,-1.20603
0.37,-1.60804
0.371,-2.01005
0.372,-2.01005
0.373,-2.01005
0.374,-2.41206
0.375,-2.41206
0.376,-2.01005
0.377,-2.41206
0.378,-1.20603
0.379,0.80402
0.38,0.80402
0.381,1.20603
0.382,2.01005
0.383,1.60804
0.384,1.20603
0.385,1.20603
0.386,0.80402
0.387,1.20603
0.388,-1.20603
0.389,-0.80402
0.39,0
0.391,0.40201
0.392,1.60804
0.393,1.60804
0.394,2.01005
0.395,1.20603
0.396,0
0.397,-0.40201
0.398,-1.60804
0.399,-0.80402
0.4,0.40201
0.401,0
0.402,0.40201
0.403,0
0.404,1.60804
0.405,2.41206
0.406,2.41206
0.407,2.01005
0.408,1.20603
0.409,1.20603
0.41,0.40201
0.411,-0.40201
0.412,-2.01005
0.413,-1.60804
0.414,-0.80402
0.415,-0.80402
0.416,-1.60804
0.417,-4.422111
0.418,-6.834171
0.419,-6.432161
0.42,-4.824121
0.421,-1.60804
0.422,1.60804
0.423,4.020101
0.424,6.030151
0.425,5.628141
0.426,5.226131
0.427,3.21608
0.428,2.41206
0.429,1.60804
0.43,0.80402
0.431,0
0.432,0.80402
0.433,0.80402
0.434,0
0.435,-0.40201
0.436,-1.20603
0.437,-2.01005
0.438,-0.80402
0.439,0
0.44,-0.40201
0.441,-1.60804
0.442,-1.20603
0.443,0.80402
0.444,2.81407
0.445,2.01005
0.446,1.20603
0.447,0.80402
0.448,-0.40201
0.449,-0.80402
0.45,-1.20603
0.451,-2.01005
0.452,-1.60804
0.453,0
0.454,1.60804
0.455,1.20603
0.456,0.40201
0.457,0.40201
0.458,0
0.459,0
0.46,-0.40201
0.461,0
0.462,0.80402
0.463,1.60804
0.464,2.01005
0.465,1.60804
0.466,1.20603
0.467,1.20603
0.468,0.40201
0.469,-0.40201
